FREQ,Frequency,BORROWERS_CTY,Borrowers' country,TC_BORROWERS,Borrowing sector,TC_LENDERS,Lending sector,CG_DTYPE,Credit gap data type,TIME_FORMAT,Time Format,TITLE_TS,Series,1947-Q4,1948-Q1,1948-Q2,1948-Q3,1948-Q4,1949-Q1,1949-Q2,1949-Q3,1949-Q4,1950-Q1,1950-Q2,1950-Q3,1950-Q4,1951-Q1,1951-Q2,1951-Q3,1951-Q4,1952-Q1,1952-Q2,1952-Q3,1952-Q4,1953-Q1,1953-Q2,1953-Q3,1953-Q4,1954-Q1,1954-Q2,1954-Q3,1954-Q4,1955-Q1,1955-Q2,1955-Q3,1955-Q4,1956-Q1,1956-Q2,1956-Q3,1956-Q4,1957-Q1,1957-Q2,1957-Q3,1957-Q4,1958-Q1,1958-Q2,1958-Q3,1958-Q4,1959-Q1,1959-Q2,1959-Q3,1959-Q4,1960-Q1,1960-Q2,1960-Q3,1960-Q4,1961-Q1,1961-Q2,1961-Q3,1961-Q4,1962-Q1,1962-Q2,1962-Q3,1962-Q4,1963-Q1,1963-Q2,1963-Q3,1963-Q4,1964-Q1,1964-Q2,1964-Q3,1964-Q4,1965-Q1,1965-Q2,1965-Q3,1965-Q4,1966-Q1,1966-Q2,1966-Q3,1966-Q4,1967-Q1,1967-Q2,1967-Q3,1967-Q4,1968-Q1,1968-Q2,1968-Q3,1968-Q4,1969-Q1,1969-Q2,1969-Q3,1969-Q4,1970-Q1,1970-Q2,1970-Q3,1970-Q4,1971-Q1,1971-Q2,1971-Q3,1971-Q4,1972-Q1,1972-Q2,1972-Q3,1972-Q4,1973-Q1,1973-Q2,1973-Q3,1973-Q4,1974-Q1,1974-Q2,1974-Q3,1974-Q4,1975-Q1,1975-Q2,1975-Q3,1975-Q4,1976-Q1,1976-Q2,1976-Q3,1976-Q4,1977-Q1,1977-Q2,1977-Q3,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4
Q,Quarterly,JP,Japan,P,Private non-financial sector,A,All sectors,A,Credit-to-GDP ratios (actual data),,,,Q:JP:P:A:A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.78082460454,111.58131897571,111.53095817091,114.02626042685,117.83482249142,118.19403086863,116.38349175681,117.50915832969,118.37341237939,117.51956768534,117.03575610284,117.99755158096,119.21055798827,118.12276362407,116.70806206931,116.69235773216,116.94333597225,116.44599214727,115.9970838501,116.52723693019,118.75208606688,116.36456870183,115.63348236695,116.11511263619,118.83010777064,120.03051071155,122.33538076877,126.20817937178,131.85864007382,132.71513567263,133.33451244292,136.42207622522,140.74996935253,140.4497234456,139.15087867017,139.14646194291,139.29394803748,137.49513551455,134.9930692502,132.74504274271,133.086191446,131.95447350333,132.07193082983,134.06394614933,137.44037738093,137.10555975804,136.47327959925,136.79341564156,138.469279219,137.13647311587,135.68178558107,136.06363587095,136.9869908956,135.61316352629,134.0262562945,134.12205157198,136.01177794623,134.62654503007,134.03464228948,135.71361559161,138.48761862464,138.99322924564,138.96510151723,139.11459117241,140.14524865923,139.4250016851,138.32430468284,140.11031541892,143.49236535501,143.87835560049,143.79485206196,146.16184608036,149.17802842917,151.16861245254,151.00068509505,152.88337459415,155.72745647914,156.59062128825,155.37776153264,158.04361555971,159.3826691144,160.41215539202,158.98621103295,160.30555648588,162.03992660688,162.30790142758,161.8448779305,164.49516646679,168.25194170784,170.19095581982,176.32222473685,180.26151628473,183.67325767247,183.06176325307,183.52592443471,186.30729349696,190.02157943379,191.16998887123,192.57971265966,197.1525148787,201.04987632718,205.94288303815,204.25663161848,205.95318700117,207.64690855134,205.5657857441,204.46314907995,204.63115594108,206.27475432956,204.85485284119,204.75272624061,205.42326928436,208.58685277267,208.51763863071,209.17049604253,211.25385827663,213.56459618363,211.40481487803,208.95264586267,209.29902851192,209.79586633644,209.18133114653,207.37083585444,207.96927101157,208.9711876313,207.06363536009,204.94550682487,203.71222381038,204.42467614538,201.07379825526,199.91783594529,199.33283755317,202.2582161028,199.64576981264,199.59871120709,200.904114638,196.77396200357,193.58895813332,191.68733842831,191.26529244737,194.02751147745,191.23257711064,187.21411402628,186.45312216859,184.74966204907,182.1772747118,179.6315113412,179.48868282938,180.1406639357,179.3412189196,178.14113891046,175.7310127805,176.39799483986,174.19103723785,171.16117806191,168.97647822326,169.03918700403,166.01527424825,163.58155104388,162.03485891002,162.37722512258,163.31705096538,161.25072756715,162.14099668454,162.43607827626,161.60042467461,160.74663298769,161.30469667182,161.3766615446,160.45487302076,157.41297302636,158.08296827124,159.20275739645,157.34569449,159.54768238333,160.10385112257,164.11632327091,165.49198029855,167.26065486477,169.38933623642,170.76599698765,167.89508909041,166.10226737028,163.53627500711,161.94349064669,160.96816965646,161.02361719806,161.9097531357,162.31399741977,161.04877778526,157.93430249721,158.8916716745,160.08127293442,160.14133101237,158.79773111529,158.43531127721,158.52513813039,157.30306386729,155.26603042964,155.27129634952,155.69335925295,154.17890209106,151.70126066011,151.00048121757,151.33500974023,150.04119800697,150.44818058031,151.77427538973,153.17750804287,153.8986769211,153.25065696045,153.22131192169,153.52241465,152.91147651706,153.51492950609,154.8219331448,156.60584064555,157.38239895151,157.98464181438,159.40247632178,161.40994534286,162.9905229856,174.2424509343,177.51924819582,179.58317594198,180.27028790361,177.94508775362,177.17411515434,178.25042946823,177.59060701013,178.31254993347,178.52286416621,178.98107771933,177.36028432706,176.1610490919,175.40990940271,174.86718288773,175.30365744822,174.9959379729,173.08220122273,174.28488439926,172.49687012489,171.5420011107,172.8772265677,175.05996747126
Q,Quarterly,KR,Korea,P,Private non-financial sector,A,All sectors,C,Credit-to-GDP gaps (actual-trend),,,,Q:KR:P:A:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8925,-4.5068,-4.3669,-4.8415,-5.3252,-6.242,-6.2243,-4.7388,-5.517,-9.5301,-10.8254,-11.2403,-12.4455,-12.9758,-14.6538,-13.8505,-14.2645,-14.3292,-13.567,-11.9423,-12.5359,-10.5397,-8.7274,-8.6804,-8.2219,-7.7698,-7.3078,-4.4928,-2.819,3.2347,4.6648,6.8442,8.312,7.7963,8.407,8.1706,9.436,9.3195,7.9437,9.5654,14.1295,13.7823,13.5418,10.7144,10.2282,9.3327,9.216,8.4617,8.5972,9.7532,11.3805,12.2875,9.2863,6.6082,6.6393,3.9402,2.2698,-0.2336,-1.7103,-2.9994,-5.3877,-9.2211,-7.988,-9.7263,-11.4052,-8.8486,-4.0788,-1.7622,-1.4586,-1.9835,-1.1075,-1.5743,2.6931,5.2611,4.3539,5.2514,4.1757,3.6842,2.9302,3.3587,3.8389,3.983,4.4704,6.3142,3.5996,3.2387,3.6205,5.2588,3.1355,2.6203,2.3081,1.4045,0.113,0.4468,1.8966,4.9731,4.512,8.1576,7.5327,7.7384,12.7814,9.7483,7.8972,9.9849,5.3466,9.0939,0.2965,-4.1083,-12.6898,-13.1799,-16.4022,-16.6306,-19.2163,-18.2051,-18.4239,-16.4496,-17.4797,-14.7831,-12.7581,-11.4161,-11.4438,-11.5929,-12.5455,-13.3129,-14.3881,-15.9829,-18.0348,-18.8212,-20.9925,-20.9016,-18.7913,-17.9958,-16.7221,-15.3056,-11.507,-8.7015,-5.4521,-3.7427,-2.3537,-1.7012,-0.7106,2.189,5.1056,7.4096,10.0163,11.1928,12.4496,12.377,10.7041,7.8106,6.3886,4.9068,2.6393,2.3068,2.8168,4.5512,3.7558,3.4207,3.7867,4.4573,2.8751,3.9735,3.3185,2.2093,0.5911,0.239,-0.232,1.0514,1.1718,0.4363,-0.1366,0.315,-0.2169,-0.9925,-1.2371,-1.7414,-1.858,-2.8802,-2.0369,-2.6285,-3.3857,-3.015,-2.3928,-1.0732,-0.5693,0.108,1.8903,3.4277,4.5738,7.0638,11.2479,13.9885,15.09,15.6296,15.3473,15.0639,13.9293,11.8226,11.8355,12.3476,11.5296,9.6172,8.1554,7.2865,3.5047,0.1703,-1.9684,-3.3112,-4.9354,-4.9603,-5.7256,-6.4276,-8.0122
Q,Quarterly,CA,Canada,P,Private non-financial sector,A,All sectors,C,Credit-to-GDP gaps (actual-trend),,,,Q:CA:P:A:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4194,0.7558,0.5394,-0.8209,-1.0091,-1.2752,-1.2637,0.483,2.7864,2.6171,3.2249,3.2064,4.7091,-0.993,0.257,0.406,0.5035,-1.1298,-1.4157,-0.9819,-0.4975,-0.2923,0.6608,1.5293,2.0292,1.8417,2.4517,3.0573,3.6628,3.4649,4.1829,3.6548,3.7386,3.065,3.6578,3.1876,3.0647,3.1661,3.8649,3.8568,3.7795,3.0997,2.4827,2.3695,2.7395,3.5947,4.9343,5.5408,5.6316,6.0429,6.2272,6.517,6.8997,7.6006,8.0704,8.1491,7.5079,6.991,7.2673,6.6004,6.6582,6.4682,7.3143,7.5223,5.5243,4.7151,3.6099,1.8855,-0.6378,-2.5335,-4.729,-6.9016,-9.0127,-9.6124,-10.3182,-11.0836,-11.7614,-11.1601,-11.2352,-9.7589,-9.3778,-8.7548,-7.2612,-6.4401,-5.3684,-5.0718,-3.2514,-3.0706,-2.4198,-1.328,-0.2647,1.2692,2.1496,2.9113,4.0746,5.4131,7.0351,8.2961,8.8127,9.2797,9.481,10.3186,10.7048,10.7414,11.4833,10.4238,10.6564,9.8683,8.6304,9.0447,7.9535,8.0189,6.5404,5.6747,4.0578,2.1113,0.8778,0.8492,-0.9049,-1.3991,-1.9239,-2.2877,-2.6824,-3.0364,-3.5891,-1.9173,-1.9622,-2.0464,-2.4597,-1.592,0.0554,1.4364,1.2682,-0.6487,-2.2217,-4.2594,-6.9951,-4.75,-5.8836,-6.6831,-8.4215,-5.8398,-6.0582,-3.4551,-2.7983,-0.0126,0.5316,0.8221,-0.7058,-3.833,-3.9675,-4.642,-5.0176,-2.2152,-2.9013,-3.8641,-4.0709,-6.7623,-5.2085,-6.2147,-8.4142,-8.14,-8.182,-6.08,-4.0456,0.8972,0.6373,1.71,1.8141,4.2719,2.6814,2.4456,4.908,7.6349,12.2491,15.9137,16.0128,13.5199,12.478,10.103,8.1421,7.5911,6.6055,6.9548,3.9654,3.6295,4.5373,5.6063,5.7384,6.9,8.0503,7.7974,6.8758,7.4448,6.7678,7.4078,6.3832,11.1429,12.0568,14.3547,15.4791,13.2449,15.2412,15.8113,13.5706,12.7843,11.0409,8.9902,7.5363,6.4151,7.2331,5.2114,4.8701,4.5786,5.8585,5.9584,4.5809,7.7037,17.1393,19.3187,20.0594,16.7579,9.053,4.826,-0.5849,-5.7971,-12.4285,-15.0988,-17.2695,-16.4004,-14.9643,-14.4784,-13.785,-15.9167,-15.6263,-14.789,-15.4875,-16.4559,-16.5094,-15.4816,-15.2549
Q,Quarterly,KR,Korea,P,Private non-financial sector,A,All sectors,B,Credit-to-GDP trend (HP filter),,,,Q:KR:P:A:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2001,61.8888,62.5847,63.2274,63.8165,64.3114,64.7992,65.4131,65.9513,66.132,66.1891,66.1971,66.0907,65.925,65.6082,65.336,65.0141,64.669,64.3635,64.1621,63.9018,63.7709,63.757,63.7353,63.7348,63.7553,63.7975,64.0224,64.3545,65.0885,65.9218,66.9047,67.9927,69.0584,70.1739,71.2856,72.489,73.6979,74.8333,76.081,77.6256,79.1687,80.7165,82.1104,83.4901,84.8302,86.1767,87.4912,88.8263,90.2434,91.7722,93.3721,94.812,96.107,97.4139,98.5715,99.6366,100.5579,101.392,102.1478,102.759,103.1375,103.5736,103.8957,104.1045,104.4444,105.0481,105.7801,106.527,107.2411,108.003,108.7359,109.7141,110.8456,111.9329,113.0793,114.1718,115.2425,116.2755,117.338,118.4338,119.5442,120.6893,121.9484,123.0605,124.1576,125.282,126.5072,127.6181,128.7041,129.7764,130.8001,131.7513,132.7221,133.7774,135.014,136.232,137.6685,139.082,140.5197,142.262,143.8494,145.3456,146.9756,148.3532,149.9565,151.0653,151.9196,152.2703,152.5721,152.6658,152.7196,152.5966,152.5009,152.3629,152.3092,152.1691,152.1567,152.2374,152.375,152.4925,152.5828,152.599,152.5504,152.4179,152.1698,151.7768,151.309,150.685,150.032,149.4672,148.9179,148.4131,147.963,147.7079,147.5964,147.6588,147.8112,148.038,148.2987,148.6139,149.0958,149.7499,150.5457,151.5044,152.5475,153.6814,154.8314,155.9047,156.8281,157.6818,158.4602,159.1154,159.7556,160.4291,161.2075,161.9473,162.6738,163.4271,164.2253,164.9392,165.7213,166.4721,167.164,167.7659,168.3484,168.904,169.5335,170.1717,170.7693,171.3344,171.9254,172.4861,173.0017,173.5014,173.97,174.429,174.8259,175.2668,175.6702,176.0256,176.3969,176.7992,177.274,177.7762,178.3167,178.9605,179.6962,180.5039,181.463,182.6757,184.0652,185.5411,187.0729,188.6137,190.163,191.6713,193.0803,194.5093,195.9871,197.4377,198.7965,200.0863,201.3391,202.385,203.2436,203.9789,204.6332,205.1883,205.7338,206.227,206.6703,207.0115
Q,Quarterly,CA,Canada,P,Private non-financial sector,A,All sectors,B,Credit-to-GDP trend (HP filter),,,,Q:CA:P:A:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6103,81.8831,82.1353,82.2544,82.3541,82.4273,82.4998,82.7288,83.1631,83.5865,84.0653,84.5469,85.157,85.3088,85.5595,85.8223,86.0932,86.2394,86.3626,86.5164,86.7046,86.9072,87.1779,87.5113,87.8818,88.2418,88.6462,89.0952,89.589,90.0743,90.6119,91.1202,91.6389,92.1189,92.6412,93.1383,93.632,94.1363,94.6888,95.2463,95.8043,96.3256,96.8134,97.2977,97.808,98.3743,99.0268,99.7232,100.4331,101.1761,101.939,102.7285,103.5505,104.4245,105.3378,106.2681,107.173,108.0591,108.9721,109.8573,110.7561,111.6542,112.6118,113.5931,114.4696,115.3077,116.0888,116.7753,117.318,117.7495,118.0494,118.2155,118.2481,118.2313,118.1582,118.0241,117.8328,117.6574,117.4596,117.3292,117.205,117.1018,117.0709,117.0758,117.1323,117.1972,117.3594,117.5267,117.7267,117.9859,118.3046,118.7117,119.1718,119.6794,120.2592,120.9231,121.6898,122.5409,123.4354,124.3713,125.334,126.3606,127.4264,128.5117,129.6575,130.7607,131.8942,132.9996,134.0493,135.137,136.1763,137.2323,138.2158,139.1599,140.0195,140.7731,141.4587,142.1441,142.7293,143.2844,143.8069,144.3052,144.7769,145.2238,145.6337,146.1346,146.6298,147.1168,147.5767,148.0827,148.6816,149.3604,150.0318,150.5944,151.0648,151.4138,151.5975,151.8997,152.1287,152.3018,152.3634,152.5607,152.7359,153.0519,153.4003,153.9053,154.4417,154.9959,155.4629,155.7479,156.0189,156.2444,156.4406,156.7908,157.0977,157.3442,157.5724,157.6383,157.7831,157.8613,157.802,157.745,157.6723,157.7078,157.8512,158.274,158.6832,159.1555,159.6366,160.2628,160.8039,161.3358,162.0141,162.8582,163.9816,165.3369,166.7238,167.9925,169.223,170.3363,171.3527,172.3504,173.3034,174.2874,175.1097,175.9191,176.7869,177.7239,178.6777,179.708,180.816,181.9226,182.9885,184.0984,185.1814,186.3123,187.3961,188.7655,190.206,191.799,193.4804,195.0577,196.772,198.5441,200.2123,201.8571,203.4218,204.8858,206.2803,207.6223,209.022,210.3164,211.5997,212.874,214.2297,215.6008,216.9019,218.3911,220.4386,222.6401,224.9159,227.0333,228.7322,230.2014,231.3653,232.2268,232.6952,232.989,233.1326,233.2984,233.5206,233.7466,233.9892,234.086,234.1737,234.2845,234.3308,234.2959,234.2311,234.199,234.1548
Q,Quarterly,PT,Portugal,P,Private non-financial sector,A,All sectors,C,Credit-to-GDP gaps (actual-trend),,,,Q:PT:P:A:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0739,0.2797,1.5674,2.6208,7.424,8.5745,9.2359,9.4473,10.9639,11.9024,8.6393,8.5165,13.5465,9.5718,5.1361,3.2634,5.4839,3.087,3.25,1.8488,2.8768,-1.1999,-3.379,-5.9359,1.2637,-3.5296,-8.41,-8.7918,-4.5344,-7.8057,-6.6862,-8.148,-7.7658,-10.7058,-10.5798,-12.3356,-11.0757,-10.9806,-12.2813,-12.9287,-8.4799,-6.1788,-2.2722,-1.7597,-0.2232,0.6524,2.851,2.7003,4.3674,3.4392,5.3462,3.1872,9.131,4.3004,4.757,5.2897,4.0664,-0.7082,-4.6491,-9.9635,-15.748,-22.637,-26.3458,-28.794,-30.6128,-31.5356,-32.8013,-32.5027,-33.3376,-33.1357,-33.8089,-32.9652,-31.4972,-33.7552,-32.8066,-31.5849,-28.4466,-28.1154,-25.4578,-27.4189,-26.8521,-23.4879,-19.1727,-17.7085,-15.919,-17.2008,-15.2257,-12.4463,-7.7695,-7.1415,-2.9221,-1.4585,3.5133,2.8971,2.9696,2.9374,6.3224,3.8863,3.7519,3.6389,4.3958,8.9309,10.0915,10.6591,12.4825,14.3756,13.5659,12.9541,14.4862,19.5147,19.9269,20.4413,23.3747,23.4053,27.4171,28.5038,29.7033,33.2758,33.0966,33.2563,33.1147,34.8691,35.2443,35.3704,35.2385,33.1749,30.0984,30.3243,31.7148,33.9006,32.1713,29.8488,28.74,30.2899,29.4105,28.2283,27.317,24.1893,24.2194,21.9896,21.7004,20.9242,19.2218,17.1202,15.7771,14.3916,16.4278,15.5495,16.3084,17.3649,19.8118,18.6645,18.4624,20.5696,21.6386,20.0498,16.5536,13.8947,12.9079,8.8928,9.6143,9.532,8.4693,7.5896,5.7813,4.8266,4.364,5.0701,5.3005,1.7242,-1.9658,-7.4411,-12.6335,-17.9573,-21.5028,-24.022,-25.4785,-27.8792,-30.6623,-33.5773,-35.5024,-37.9557,-39.5676,-41.7429,-44.197,-43.5541,-43.9517,-44.7095,-45.0839,-45.9713,-47.3617,-46.8636,-47.1271,-46.5203,-46.0061,-45.4943,-46.4056,-43.905,-32.3601,-27.9412,-23.8557,-19.5373,-24.2403,-24.948,-26.3385,-28.4947,-30.7573,-32.7709,-34.5899,-37.2132,-39.3721,-38.7679,-40.2415,-39.5494,-37.6643,-36.1772,-34.9587,-32.3144,-30.1221,-28.4069,-27.0458
Q,Quarterly,PT,Portugal,P,Private non-financial sector,A,All sectors,B,Credit-to-GDP trend (HP filter),,,,Q:PT:P:A:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5457,85.1957,85.9758,86.8619,88.2146,89.6864,91.2314,92.8083,94.5328,96.3539,97.9111,99.4693,101.4551,103.1346,104.4707,105.6655,107.0372,108.2321,109.4431,110.5537,111.7424,112.638,113.3753,113.9264,114.9763,115.6943,116.0715,116.4117,117.0283,117.4198,117.8755,118.226,118.5906,118.7541,118.9114,118.942,119.0358,119.1205,119.1083,119.0386,119.2271,119.546,120.0965,120.6751,121.3449,122.0675,122.9242,123.776,124.732,125.6388,126.6647,127.5698,128.8332,129.8238,130.8479,131.9107,132.9095,133.6336,134.1249,134.2972,134.115,133.5052,132.6431,131.5966,130.3988,129.0989,127.6754,126.2172,124.6588,123.0591,121.3673,119.6705,118.0061,116.1601,114.3148,112.4877,110.7916,109.0688,107.4546,105.6856,103.9051,102.276,100.8587,99.4952,98.2065,96.8178,95.5155,94.3493,93.4338,92.5419,91.8828,91.3036,91.0099,90.6862,90.3715,90.0597,89.9487,89.707,89.4637,89.2201,89.0262,89.1021,89.2596,89.4665,89.7963,90.256,90.6923,91.1152,91.6479,92.4954,93.3984,94.3637,95.5321,96.7402,98.2188,99.8048,101.5067,103.4637,105.4645,107.5284,109.6381,111.9034,114.247,116.6553,119.1134,121.5095,123.7814,126.1153,128.5791,131.2209,133.8178,136.3325,138.8316,141.4672,144.1011,146.7144,149.3209,151.7908,154.3018,156.7231,159.1635,161.5942,163.9604,166.2362,168.4622,170.6337,172.9464,175.2349,177.5927,180.0381,182.6533,185.2344,187.8341,190.5857,193.4326,196.2228,198.8433,201.3369,203.796,206.0437,208.3477,210.6626,212.9315,215.1632,217.3027,219.3964,221.4711,223.5938,225.7381,227.6841,229.4194,230.8348,231.9377,232.712,233.2521,233.6114,233.8475,233.9032,233.7526,233.3834,232.8484,232.1136,231.2239,230.144,228.8543,227.5299,226.1116,224.578,222.9501,221.1975,219.2897,217.3338,215.2863,213.1973,211.0625,208.8824,206.5756,204.338,202.6969,201.2587,200.0115,198.9753,197.6353,196.2149,194.6735,192.9645,191.0783,189.0256,186.8144,184.3951,181.7905,179.1568,176.3748,173.5673,170.8047,168.0667,165.3405,162.7104,160.1545,157.6489,155.1758
Q,Quarterly,CH,Switzerland,P,Private non-financial sector,A,All sectors,B,Credit-to-GDP trend (HP filter),,,,Q:CH:P:A:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3205,144.8106,145.2042,145.2764,145.3464,145.1825,145.0336,144.778,144.6109,144.1901,143.6678,143.159,142.7877,142.3169,141.7657,141.2075,139.4,137.7951,136.4898,135.3663,134.7102,134.1014,133.6696,133.2707,133.2156,133.0898,133.1173,133.1833,133.6493,133.937,134.335,134.7414,135.501,136.1076,136.8152,137.4709,138.3051,139.1205,140.0053,140.8359,141.8562,142.785,143.8337,144.7663,145.4913,145.858,146.186,146.7177,147.3459,147.9261,148.634,149.3602,150.174,150.8418,151.5833,152.2589,152.9457,153.6399,154.2459,154.7864,155.421,156.0101,156.6991,157.425,158.2006,159.0087,159.982,160.9655,161.9882,163.1687,164.4907,165.8869,167.3469,169.0085,170.8395,172.6077,174.4033,176.1635,177.9296,179.5841,181.1101,182.5436,183.9802,185.2941,186.5163,187.6836,188.8216,189.892,190.8942,191.8855,192.8238,193.6109,194.1466,194.6391,195.097,195.5228,195.9071,196.292,196.672,196.9873,197.3863,197.8727,198.3657,198.7816,199.2176,199.7324,200.2172,200.5637,200.829,201.0184,201.1819,201.2074,201.1962,201.4165,201.7836,202.2162,202.5275,202.5919,202.5789,202.4087,202.2251,202.3702,202.2954,202.0007,201.5275,201.1689,200.7224,200.238,199.7901,199.4548,199.2361,199.159,199.1355,199.3502,199.2669,199.1478,198.9848,198.823,198.6397,198.3709,198.2294,197.782,197.2479,196.7653,196.4945,196.5896,196.7397,196.8272,196.9093,196.9048,197.0526,197.2121,197.1705,197.2965,197.6894,198.1762,198.8895,199.6058,200.4106,201.1086,201.6924,202.5985,203.3392,204.1897,205.0798,206.0033,206.9519,208.0054,209.1613,210.3037,211.3837,212.3386,213.3921,214.4236,215.4505,216.2968,217.1975,218.0872,218.8858,219.7146,220.7343,222.017,223.2086,224.3915,225.6123,226.8858,228.3196,229.7406,231.3407,233.1109,234.4289,235.5048,236.4473,237.5071,238.7244,240.2063,242.1088,243.903,246.0141,248.3233,250.4906,253.1638,255.5547,257.7018,259.4921,261.226,262.8024,264.1105,265.0739,266.0148,266.745,267.3839,267.6781,268.0724,268.6262,268.9386,269.1056,269.1995,269.0682,269.0047,268.9396
