"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"IMF.MCD:MCDREO(8.0.0)","GX4408.GGD_GDP.A","OBS_VALUE","Middle East and North Africa, Afghanistan, Pakistan Emerging Market and Middle-Income Economies","Gross debt, General government, Percent of GDP","Annual","Units","62.7440117796079","62.6091009026197","68.5293552124872","68.6360496375687","70.2740288667108","69.9627268130914","64.82719193413","60.1839651204303","58.0612312497607","61.3362394965972","62.5791841781635","64.1048629879353","65.5364731796221","70.3844365608472","71.4205298728763","73.3477644529075","77.9859538645493","78.4133565531286","77.9065146519313","81.1123281760674","84.1448389533088","85.8888313047395","85.2862608519295","86.7589591208454","81.4502955852951","79.3696401099935","79.0777082488443","74.2355192442083","72.1212280086586","69.8753547610466","67.3642241759739"
"IMF.MCD:MCDREO(8.0.0)","GX4923.GGD_GDP.A","OBS_VALUE","Fragile and conflict-affected states","Gross debt, General government, Percent of GDP","Annual","Units","","","","116.132285175973","198.20499251167","146.507299013641","104.544240319263","92.1124490206116","68.9164593547565","73.3621893210295","58.6294307810163","56.634930471329","56.2082167514348","53.7368526405945","49.8967829026691","67.2447890340011","79.6197879015847","81.3881233374353","75.5556236903273","74.7024807855569","98.3952548866579","87.6378547593403","64.7748954038309","72.764217886155","71.3596975711392","79.5729422538891","80.2437402491744","71.0326631439402","72.9599092795845","73.8303835693847","76.0277412095991"
"IMF.MCD:MCDREO(8.0.0)","GX9491.GGD_GDP.A","OBS_VALUE","Caucasus and Central Asia Oil Exporters","Gross debt, General government, Percent of GDP","Annual","Units","","","16.4397420280616","14.1408656586325","11.1099190713276","7.86926930128302","6.39296458064347","4.07073707639816","5.8158275433975","8.1077483371642","8.97574912646542","9.41062636501375","11.3770955433577","12.1091582536919","13.3660256410854","20.7409112821212","20.084761868917","21.056804991037","20.3253893037132","19.1788898529398","23.5999757442378","23.2240538182911","19.597799791614","19.9956870839994","20.7111658661353","21.0269436551376","22.2253023058785","23.0092638223707","23.7078992053177","24.3464352206768","24.8323919525024"
"IMF.MCD:MCDREO(8.0.0)","TJK.PCPI_PCH.A","OBS_VALUE","Tajikistan, Republic of","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","32.8509492029798","38.5918894536939","12.2272179807209","16.355677242935","7.20573553611615","7.2765084605776","9.96921592186228","13.168148056916","20.4289002007135","6.4192298704483","6.46276978631808","12.4220544114438","5.79599635873113","5.03501136365235","6.07687408242121","5.78054477766669","5.91372695622147","7.31022029961844","3.84258611522978","7.79014211078759","8.58045248332742","8.97389928878628","6.64144158645639","3.65200904561157","3.50470433196808","3.83612555597205","4.50000000000017","4.99999999999967","5.00000000000027","4.9999999999997","5.00000000000016"
"IMF.MCD:MCDREO(8.0.0)","GX4402.GGD_GDP.A","OBS_VALUE","Middle East and North Africa, Afghanistan, Pakistan Oil Importers","Gross debt, General government, Percent of GDP","Annual","Units","71.1109548119022","70.7591174783886","76.6671079590254","74.8341987976176","74.3365773701179","69.6192754938336","61.7263803859832","57.6031062511074","54.976299667123","58.6664484686915","59.2099900596181","63.0111982962616","66.059460791624","69.7406597506189","69.693296506444","72.5505436890922","78.5175132249356","80.5486708780745","81.0477996591469","83.8625294469075","89.0427145976499","87.6147293523114","86.4095770836239","90.6045611255314","84.1615513786973","83.0231315970301","81.2518680493333","75.9201092695057","73.7598512581672","71.2791271131007","69.1026101591705"
"IMF.MCD:MCDREO(8.0.0)","AFG.PCPI_PCH.A","OBS_VALUE","Afghanistan, Islamic Republic of","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","","","","35.6631057828659","16.3582635855431","10.5689391146959","6.78459655001656","8.68057078513424","26.4186641547443","-6.81116108898992","2.17853752389414","11.8041858089129","6.44121280934116","7.38577178397855","4.67399603536306","-0.661709164713473","4.38389195513984","4.97595150553795","0.626149130075818","2.30237253457942","5.60700523802672","7.76185882086372","10.6002129478728","-7.71389594094914","-4.26298980421203","","","","","",""
"IMF.MCD:MCDREO(8.0.0)","KAZ.GGD_GDP.A","OBS_VALUE","Kazakhstan, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","17.5918698026129","14.9624939831634","11.3915686592504","8.10440707086196","6.676952169601","4.0919886591178","6.7658700668522","10.2270294086609","10.6827352474496","10.1610073519953","12.1252666220631","12.6025079318269","14.496344233042","21.8819373618062","19.6773540550781","19.8694322212631","20.2585396583782","19.9437281721201","26.3571334794858","25.1004508524092","23.5240555536297","22.9819627717742","24.3769558957818","24.8082185143348","26.3776368757034","27.5035726454664","28.6318204933841","29.5049233148134","30.2257532935692"
"IMF.MCD:MCDREO(8.0.0)","ARM.PCPI_PCH.A","OBS_VALUE","Armenia, Republic of","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","-0.774115895665516","3.15988393435728","1.03799857660048","4.68219076975841","6.88856187447535","0.568892513938234","2.89886035039973","4.40927929667353","9.11515857736352","3.51601767179042","8.15204715085394","7.4941367004192","2.49220402545247","5.71367534639391","3.01993049076644","3.69599050143144","-1.42425237375396","0.939380695185676","2.51377909396722","1.45600530704245","1.45435541640867","7.45001456445149","8.77904180956951","2.00729307429538","0.377582063520856","3.32959158997546","2.78832510531416","2.90449677192079","3.16346086443203","2.92268519584369","3.01566002596642"
"IMF.MCD:MCDREO(8.0.0)","OMN.GGD_GDP.A","OBS_VALUE","Oman","Gross debt, General government, Percent of GDP","Annual","Units","21.7387805678548","22.4524250522305","15.8819114278792","13.0344673581027","14.5258990152119","8.38772642067827","7.56302751073143","4.44036321339675","3.19947947521507","5.80486878008975","5.46197895925268","4.44243897185192","4.58625794941969","4.66054927184513","4.0386802310017","13.8565747338309","29.3380651272434","40.1056911266037","44.6906123274317","52.4637718146962","67.9021715221555","61.8734921459188","41.6733172752997","37.4880469438297","35.5145037237197","35.0504665808518","33.0182002373346","31.3170313863145","29.804482322615","29.4649151509413","28.8387624895301"
"IMF.MCD:MCDREO(8.0.0)","SAU.PCPI_PCH.A","OBS_VALUE","Saudi Arabia","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","-1.03537116852464","-1.1191941801903","0.110725621908914","0.479280342132433","0.293534893960503","0.573156752274396","1.90367639926272","4.97608338687799","6.12078346028292","4.26172776211228","3.69824000655639","3.74417134276465","2.86628449540057","3.52977116196402","2.23629031536961","1.2060732215012","2.06884036053476","-0.838194579675055","2.45814158007534","-2.09333333333331","3.44545825956691","3.06328988941547","2.47407371925372","2.32708518362736","1.68792112375803","2.09999999999999","1.99999999999971","1.99999999999999","2.00000000000001","2.00000000000033","1.99999999999929"
"IMF.MCD:MCDREO(8.0.0)","G406.PCPI_PCH.A","OBS_VALUE","Middle East and North Africa (MENA)","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","3.30020070979871","3.53955464474818","5.28059040041489","5.4197887334943","6.24334451606253","6.39396345652053","7.6019835105893","10.2656039643486","11.9599769179703","5.82070045133853","6.36581046980538","9.46590193540797","9.72737457234216","9.30498342776101","6.42082000052396","5.4895743196867","5.00759471938431","6.91557153796387","10.5840074524466","7.70501903726643","11.0284532863562","12.8387963111156","13.4892990685826","14.6647670414916","14.2345636172007","12.2212576561956","10.3172606634609","8.73886973949754","7.32832582350407","6.45641583538243","6.35385133527292"
"IMF.MCD:MCDREO(8.0.0)","KWT.GGD_GDP.A","OBS_VALUE","Kuwait","Gross debt, General government, Percent of GDP","Annual","Units","21.3736895326828","23.018691588785","21.2683347713546","17.2458506224066","13.8553494665091","10.2020921282403","7.79314206213203","7.04713848118205","5.37609982887344","6.65328795062991","6.16098986973648","4.64108619764958","3.60205409443744","3.09218864517069","3.42940477476504","4.60443299597079","9.88419581435028","19.618635040125","14.2617597951516","10.5166301887498","10.2300195848943","7.19749535742778","2.95093198096001","3.13398066278768","2.92316082726398","7.28617627644687","10.6676379022257","15.2356862106055","19.3506786453153","23.5212612165894","24.4726201672498"
"IMF.MCD:MCDREO(8.0.0)","GX9491.PCPI_PCH.A","OBS_VALUE","Caucasus and Central Asia Oil Exporters","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","","","5.39733726313895","5.62567566396027","6.94619904104283","7.83220546766678","8.54078234561555","12.2568990126904","18.1136121096997","5.63068152222823","6.50596706062809","7.92865224617","4.21639828079852","5.15948268869026","5.32417871821475","6.21936405002795","12.6678824692545","8.65677797606725","6.13929450260559","4.70540425168944","5.92251077928909","9.02087967618553","14.291502983893","11.2896367112704","6.82971861433631","9.33030981265053","9.13004862062946","8.79378041776853","7.96807401139312","6.99894317065386","5.75094087336644"
"IMF.MCD:MCDREO(8.0.0)","IRN.PCPI_PCH.A","OBS_VALUE","Iran, Islamic Republic of","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","12.2923588039864","11.5384615384615","15.8267020335987","15.5725190839694","15.323645970938","10.2520045819016","11.9999999999999","18.4137291280148","25.3035644339993","10.8158799624883","12.2990126939351","25.3085182138088","29.3103448275866","32.8533333333331","14.5323163388199","11.1461619348055","6.84326710816764","8.23494687131053","26.9157349331879","34.7872797593469","36.4578351665871","40.1869158878503","45.75","40.6918238993708","32.4866907790468","42.3511548725499","41.588","33.75","28.75","25.0000000000003","24.9999999999998"
"IMF.MCD:MCDREO(8.0.0)","G940.PCPI_PCH.A","OBS_VALUE","Caucasus and Central Asia (CCA)","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","15.4653396506107","15.8497199294375","9.99843804775846","7.1901552307261","6.84465127224773","7.98347441438289","9.16440927992507","11.4529026337728","16.4588551744548","6.81587757470353","7.79287933512942","9.19602312517777","5.44953008856596","6.27695004198427","6.01024116082046","6.52374625632903","10.2288352751879","9.24925053589954","8.17122436532949","6.66189115522683","7.31321433427034","9.45874318677224","13.1334741760677","9.95644141992869","6.73784984821533","8.5653083583342","7.95491826505114","7.46487716802905","6.63609117126555","6.0206776500819","5.26302753729059"
"IMF.MCD:MCDREO(8.0.0)","EGY.GGD_GDP.A","OBS_VALUE","Egypt, Arab Republic of","Gross debt, General government, Percent of GDP","Annual","Units","71.6873519029964","79.1462425396606","85.7760131979218","97.0948642614078","96.511849146413","98.262557395101","85.9242287836722","76.2675574326234","66.7606146647392","69.4500384143835","69.58954105574","72.8299756288318","69.8616245548584","79.8120500382946","80.8740410347904","83.753677183995","91.5862984042739","97.80032276594","87.9490806223479","80.092065761258","86.2224750511979","89.9026013417178","88.5335268223226","95.9295319104884","90.9259327012818","86.9695585189156","84.9750759185866","82.3770745839718","79.5143159977067","76.3242416048574","72.5385602802105"
