"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.STA:MFS_FMP(3.0.0)","LTU.EQTS.PA_IX.A","OBS_VALUE","Lithuania, Republic of","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0981704462836","25.5134104195923","40.1986415289771","65.4102801597498","122.315426215304","125.029131435059","156.41240152579","115.019122172757","64.18626191401","100","111.160327467208","100.081667612816","119.429173264812","136.365492445746","145.365362972701","155.847201888315","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","DNK.EQTS.PA_IX.A","OBS_VALUE","Denmark","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.22702389875049","45.87511740652542","53.38320541161067","51.64345417113364","69.82770888874127","66.26685198713507","54.61514378148628","53.90548656110357","68.98261909053821","89.63834046469258","106.8216749048888","132.4174833733385","102.4019714808876","75.06902080585938","100","100.8894433744769","108.3731013348765","130.0726734533172","188.6706260732616","269.998007646841","265.7042494046657","280.0000948739598","276.7950153221444","291.0163847328823","360.021773573807","470.6419646499621","488.2830659468893","589.7460224092292","732.9020521237532","508.6159786723335"
"IMF.STA:MFS_FMP(3.0.0)","ISL.EQTS.PA_IX.A","OBS_VALUE","Iceland","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","481.6719276857482","896.3607238214878","1286.706917927001","1797.840753478094","2307.538488914834","1134.414349177876","84.25661779618859","100","104.0166034204869","110.6153705041785","128.4915358508458","133.6652570853377","182.2310568279727","216.9569399215265","213.6184039034038","210.886646650579","248.957255808002","268.8742565004097","403.5193154066639","377.6999569125084","329.0774075384115","344.6000771237523","384.9221649603147"
"IMF.STA:MFS_FMP(3.0.0)","POL.EQTS.PA_IX.A","OBS_VALUE","Poland, Republic of","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.58893899328585","27.22482775110408","18.38795768997985","29.57445396947537","37.8453597995663","34.81568331758031","36.12814073752827","44.43656819611265","33.64054842727713","33.82437905444329","39.9419783010667","56.3891882628812","69.13516845078663","100.9270336529087","137.7477702172584","95.17998388992102","74.8631726719932","100","104.3947499808361","97.39485547358997","113.1316551392351","122.229735905132","121.8358705585469","109.8569617583499","142.8306976497841","139.1342064812603","137.2150939898963","118.2303372420545","152.7187126793904","133.6687678003351","155.2105723076115","192.88116554271","238.7021075294744"
"IMF.STA:MFS_FMP(3.0.0)","HKG.EQTS.PA_IX.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.43569831744906","62.28026826685488","43.91340157665607","59.01164842922693","74.63466290151778","58.54924108718669","48.6904341687257","47.81386045417107","60.09765854806446","66.74902929756438","78.59277562066119","107.8797505588892","97.28909283445108","83.85692434404044","99.99999999999997","99.72937992705016","95.33003882809736","105.2064948817507","108.0750676550182","113.2721496646664","99.67054947640895","121.8908106836097","134.3663960465936","128.5445346511354","117.7679727026708","126.3619249323449","94.99705847746785","88.73043887516175","83.98164489939988","111.8802212024944"
"IMF.STA:MFS_FMP(3.0.0)","THA.EQTS.PA_IX.A","OBS_VALUE","Thailand","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.12690933004487","41.78893983121763","49.72268532737649","40.44098179970066","35.84418294660898","43.28684006084627","56.98512072629824","78.36834702376138","81.65510850583329","84.98181924880159","90.55626872082199","81.20894500009998","68.69884606759963","100","121.267190591357","142.2509374085579","172.6199691556282","172.2937824564376","172.6470283840679","169.0344603737834","190.4563877020124","203.1157505745476","193.6592534867428","158.5632530942238","186.4877156082448","192.4947457952455","180.8181432517886","163.4084281579774","145.4335689738098"
"IMF.STA:MFS_FMP(3.0.0)","HUN.EQTS.PA_IX.A","OBS_VALUE","Hungary","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.86935293802927","30.69245408950695","34.54588467517416","37.30611862412355","52.19988830883274","84.49226800342747","100.1544348616909","116.0060844424768","87.90175990912934","71.38682361307835","99.99999999999999","91.29647478645775","80.25959199378062","83.0053176811813","79.80827846373223","93.54167015198959","120.533276908096","158.597625388535","167.4516934545804","184.1164648255839","165.1693187148785","213.6907439157386","193.5463651546104","226.3583391868677","314.3637388188924","431.8813507693759"
"IMF.STA:MFS_FMP(3.0.0)","MUS.EQTS.PA_IX.A","OBS_VALUE","Mauritius","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.831255142531051","8.989287166269447","9.451345453836052","15.01179032564761","22.85445452382374","21.99582349173873","19.38752468190179","22.00010894271762","26.23692727566733","24.12150347953733","23.76898902317267","21.69160462337214","21.38685609252502","27.47807092096921","37.11239068626349","43.73033077603438","53.44063303171839","85.05146768377914","97.99703372941239","79.1407824023685","100","114.8505197931034","101.580872250998","111.2458974888683","121.0503982060122","112.1825071937858","103.9139919837811","120.0377937142495","129.9679093042254","124.5633013721357","99.54290475105669","106.2907477639611","122.7134342658008","116.7786431804761","127.1771301148914","140.4177510257689"
"IMF.STA:MFS_FMP(3.0.0)","MDV.EQTS.PA_IX.A","OBS_VALUE","Maldives","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.32785499258903","81.12574438890639","123.1863362996871","88.96455114985019","120.5836724378301","160.4836253110506","125.6569744293001","100","77.14598198805835","71.85316027237725","68.03160789824917","64.77177419770862","70.53945949346728","73.95005825235921","79.40556082616482","84.77947875935","89.19877737128062","96.08664033886539","96.1246621319374","127.0550221317103","184.554511327299","200.0325042732565","195.7941427440051"
"IMF.STA:MFS_FMP(3.0.0)","NZL.EQTS.PA_IX.A","OBS_VALUE","New Zealand","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.04231326892768","22.31490677383926","24.48400491940874","21.54352728042259","18.93290620576416","21.65897183045775","28.40460678819327","35.98721473368363","37.94848645179211","42.63261496085113","","58.18551988824761","51.74777089428078","52.93964563874336","55.7604115542671","61.33057283491231","67.25019686553664","84.59331759388184","100.9669165035743","113.5773899415538","130.899532402944","103.9326970195264","91.1465578106983","100","106.1709456785367","113.5183138280665","142.5207181852069","162.619391163146","183.2787181398903","215.1519089086851","239.0017034500371","274.3985767346774","323.9137937406616","363.631966432299","402.9985579942844","365.3164073669027","366.804067818492","383.1630853064273","405.1736382665374"
"IMF.STA:MFS_FMP(3.0.0)","CHL.EQTS.PA_IX.A","OBS_VALUE","Chile","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25483164932103","6.332271102661965","9.841585107767324","11.68616807378802","21.01179672877308","23.16387541668174","23.53005636638837","25.65350668207339","20.20855857222109","22.61960368392163","20.55661323774584","21.91188686298186","21.41436263459716","27.00356620784151","35.83423468568523","43.60065666947116","48.29658329604114","63.86267462118425","61.09029815406148","62.26372790487037","100","102.0036480320053","101.6920679057945","95.39954448636105","89.74232084193114","90.51021316689873","94.25327662450032","116.3464678791816","126.7587614462122","117.362667467661","91.84932827037082","103.4382420653129","118.6854822060871","133.8022411534318","152.3730337562362","200.7940410718322"
"IMF.STA:MFS_FMP(3.0.0)","PHL.EQTS.PA_IX.A","OBS_VALUE","Philippines","Equities","Period average, Index","Annual","Units","","","","","","","","6.524485788347238","7.24958153074126","8.416797637266295","6.748756387999138","6.443766717728349","6.50797506935972","7.762499391172219","7.160642305831262","6.724660171385022","6.835056675848836","9.044667930487002","11.38989316528217","10.72359141996521","7.76305977950867","6.763326967387444","5.773120757125281","8.789384997693882","7.464771381110471","5.424657810959912","5.508098038787931","4.403036521644335","5.590134073332021","5.488105624122939","4.13285101796219","3.603607555398211","2.952302660447119","2.936462627236577","2.595901913209934","2.308451898771578","10.86067218247488","25.07943140558458","26.18171136370638","37.448167926369","32.8261394121989","34.40408624996667","40.37251758703281","47.89047687875365","59.96104806851611","53.44566970235666","52.07131387967728","45.3537421484184","30.1487079162876","46.57202705564087","43.65979036154982","28.12956956527322","30.45079636272449","32.67841578895485","44.96197517866324","52.83702434114734","64.87814306894955","95.78351513009283","72.52764918808999","69.90429009141668","100","132.7782276771132","152.3496173571129","176.7195876462286","179.8144446431937","189.649158529065","191.3914815598538","206.7212999761206","206.9163546036412","212.6856365383601","167.9033436932814","182.2531825757345","157.3286008317772","153.3569391558879","161.6304248634226","162.3335705289553"
"IMF.STA:MFS_FMP(3.0.0)","CZE.EQTS.PA_IX.A","OBS_VALUE","Czech Republic","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.54098178811573","38.82515129166405","46.98453393464132","35.07503503379371","37.36890591886949","47.57684467465004","70.56674965179523","107.0233690407353","126.2283159517744","151.5227576736593","115.9767893828335","82.11083620055342","100","94.80458154135038","80.96249328280889","83.09273524122336","84.45831289308835","85.11988545079727","75.33040023553022","86.10638899280092","92.93624516317494","90.14051345322424","79.5330886205021","102.7236221417739","109.3038450900751","115.2319910943193","133.7231566317664","187.3287162903823"
"IMF.STA:MFS_FMP(3.0.0)","MYS.EQTS.PA_IX.A","OBS_VALUE","Malaysia","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.84298749122189","30.19608658363899","21.65940725787115","27.18500354766404","26.29752246196351","20.75297090308535","15.71648185835685","25.45905558694871","23.60094454658183","32.92190283467156","40.09302709517023","40.77152740138009","43.6503787715553","56.92876266340042","76.99073965608599","71.71573712204022","82.59376788626596","71.23666833984494","37.73139175861559","50.4380111716517","61.24285566014773","46.53642501075831","51.75113667884017","51.30141973326663","61.95069038436921","65.91698797433729","69.72686325196666","95.50445111962334","83.6643600766419","78.69507873143546","99.99999999999999","109.6778696778211","116.7711340932031","126.8902615560072","133.8825283160644","125.762717419607","120.9630434943744","127.0574897131924","129.8070123023064","118.8539701814177","110.1938940365221","113.86266376136","109.6700538918619","104.8487529665702","115.8230638983432","114.2933897370459"
"IMF.STA:MFS_FMP(3.0.0)","ZAF.EQTS.PA_IX.A","OBS_VALUE","South Africa","Equities","Period average, Index","Annual","Units","","","","","","","","","","","3.134514643173789","3.029063695343174","3.705897547039699","5.130428768453496","6.451828883853803","6.689281196785674","7.112698003011664","7.22899392037378","10.1364920416004","12.07893892227366","7.701073236978763","7.028177322431288","9.594908735240719","11.74162956499711","12.96432710359289","11.20961613915588","9.520240229674767","9.24023317899714","11.32161895379765","15.88573415708515","26.47933477349169","23.9406040502695","20.1325079724728","28.18737786565715","29.0927340867191","31.30938615477714","42.4757216178561","57.44713753746987","43.16021243508731","57.69140936149852","63.10996387407288","67.56547421084482","71.15160293848598","81.44549985223128","114.3669152511363","117.395472339108","141.6499787916743","146.5485455338671","138.646438774505","146.4373671840916","168.8742840255006","169.3077388575367","41.86216699269598","36.54812333760218","44.65429162503343","59.16799189383172","83.87210267813163","111.4035211168498","103.4380849177421","84.30837215193433","99.99999999999999","109.1926200092883","120.5708093502399","141.6032199501808","164.7677216882221","168.8785059881503","159.0314817681579","163.7375628016943","160.8778867669617","139.0278227338615","124.8335843055575","148.31191860056","175.2184865671222","248.1275595648562","251.2532192465203","285.369492097893"
"IMF.STA:MFS_FMP(3.0.0)","ARG.EQTS.PA_IX.A","OBS_VALUE","Argentina","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","122.0574824359461","97.95136427287179","156.3533989270753","316.3412967134459","435.3762325290229","567.963878944127","891.7571414271058","1194.766222040873","1351.719241841029","1663.823253179929","2577.463957817191","4534.841786514374","18281.45190394169","61730.59483421756","92082.42036106623"
"IMF.STA:MFS_FMP(3.0.0)","KOR.EQTS.PA_IX.A","OBS_VALUE","Korea, Republic of","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.342009427275098","7.084180081589173","6.172194288379105","7.168731711031582","6.926100625212536","6.907654987109334","7.483726454024717","7.885273806579041","12.92755451986713","23.69838827689835","39.33887049317487","52.13541368600132","42.39706269766983","37.29613431451514","33.32417357629234","41.64079153543855","54.92779951577833","52.26926280351943","47.19647584259912","37.05586805409396","23.18900488620223","45.49592989900777","41.55140113539996","32.52226128388263","42.99351895951466","38.59456534745669","47.31396036836412","60.80580952466534","76.78067805219736","97.29236951248177","87.01734504836301","80.93638572383282","100","112.5899993425785","109.6153327711355","111.3128044417096","112.5123384765133","114.124581839749","112.7212991783178","131.2760455957255","131.9949052201628","119.6076187106877","126.0067889407521","176.5531345524166","143.2148666167531","141.8038225983661","149.344399454955","176.5296281879619"
"IMF.STA:MFS_FMP(3.0.0)","IRL.EQTS.EOP_IX.A","OBS_VALUE","Ireland","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","8.31326716603344","4.22768714853837","7.21548957868837","5.66296917204024","10.0789482692465","13.9868943729019","12.4201632531495","14.1538702518778","13.0987248038813","11.0594874734098","17.5395726489846","17.0706191165772","24.7834836539882","34.4774032930652","34.0891585818086","46.6212609614918","59.2180513673703","41.7878063152057","46.6819174378704","41.7486395618869","63.482721569443","63.2369761880004","77.1720217670098","92.1611036012617","131.861287303733","159.140411077606","169.970191674465","200.557346365811","189.22394371079","153.603341305327","172.356590759419","218.545284392222","255.241066167551","326.093376312779","240.35042112925","81.2197150878652","103.113583584624","100","100.579529305743","117.731447783439","157.340473467124","181.087657273578","235.405358566428","225.893036636512","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","AUT.EQTS.EOP_IX.A","OBS_VALUE","Austria","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","3.95155279261566","4.14664740984534","5.88476309061884","8.25427589624475","12.7733766662559","10.4357884343584","9.30069247956757","9.13752243606639","8.45646486319188","7.80023751432841","7.82506773833947","5.61839863604949","8.31022193811651","8.9518774925821","8.505848631575","10.5247161080666","10.579491582235","10.4308152951283","10.7359929370017","10.5325411757267","9.53093250521922","9.45268182783582","10.2273635340097","9.8439352147528","8.64669985086511","8.06764483814974","8.85797667980028","9.35878101497575","21.5580616191252","20.5799281518328","16.1454622645158","19.0047420161051","37.2551475022342","39.3021852225838","35.8779355802865","26.818072152837","38.8635448119622","36.3315854527676","33.0452715986049","39.2563875681278","44.5843820042899","38.58776299979","41.2405705688129","36.9533856435081","39.2622406153274","39.5958643057081","53.199034591509","83.711658237131","126.254703956316","153.675885789834","155.380499712512","60.2805331093108","85.9213557034502","100","65.1299548626772","82.6729145076382","87.6765812695604","74.3708835002599","82.5258997338585","90.1517316412289","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","GRC.EQTS.EOP_IX.A","OBS_VALUE","Greece","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.45310267762423","64.65267267352222","66.01977453074388","104.6458831350694","193.6114686620366","391.4656916135055","239.6749508465706","183.2864195086072","123.6558835594155","160.0902442819356","197.0507942345503","259.1269785139398","310.7720271015743","366.2694315176033","126.3497743892952","155.3220080059974","100","48.12226827163812","64.21064543049917","82.22979758688488","58.43105082252429","44.65182398121561","45.52102635189612","56.74710383750371","43.37524930336507","64.83089805790911","57.21529909331372","63.18089876515269","65.75880164646308","91.45649744685065","103.9414685205879","149.9858551282233"
"IMF.STA:MFS_FMP(3.0.0)","SVN.EQTS.EOP_IX.A","OBS_VALUE","Slovenia, Republic of","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4114858745267","24.0216808636993","28.5162301269656","34.6287359226724","36.6689445990873","36.7014255332391","43.6787362007397","67.8080101588171","83.2527782677721","107.649791262421","110.662668313048","174.576350914329","296.221555829952","100.459810666196","115.560651496443","100","69.3338037278768","74.7351090727348","77.2223202210854","92.2114423472688","81.8662903510319","84.3876051037808","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","PRT.EQTS.EOP_IX.A","OBS_VALUE","Portugal","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6109684730319","67.9656872091911","45.5741594747683","44.5267320589844","39.5344945053642","56.5091568478357","54.7849257608084","51.3452929571934","67.8191850359303","116.013974125991","144.945317205017","157.617440510469","137.106944761086","103.009629285045","76.7588567151316","88.9184811901464","100.156161253296","113.578253919516","147.563686776107","171.571272127786","83.5672237955487","111.538010439742","100","72.4043957086624","74.5244988673367","86.4336064288359","63.2418812620992","70.0178300570219","61.6632688965","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","DEU.EQTS.EOP_IX.A","OBS_VALUE","Germany","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","12.0280972011282","12.6410284226513","14.3062486439575","11.5128010414407","11.2063354306791","14.6316988500759","13.4844868735084","14.6832284660447","15.6894120199609","13.8994358863094","13.991646778043","13.986222607941","16.2887828162291","22.1604469516164","23.9260143198091","41.1477543935778","43.1791060967672","27.120850509872","35.0320026036016","47.2228249077891","39.3252332393144","40.1822521154263","36.5914515079193","51.8360815795183","47.9686482968106","49.2162074202647","58.9797136038186","81.7612280321111","93.1980906921241","120.945432848774","107.558581037101","86.6185723584292","51.1119548709048","68.4747233673248","72.7706660880885","91.0148622260794","110.425254935995","129.813950965502","72.2309611629421","86.873508353222","100","82.6101106530701","103.067368192667","126.526903883706","127.031351703189","137.990887394229","142.804838359731","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","BGR.EQTS.EOP_IX.A","OBS_VALUE","Bulgaria","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.73906444045812","50.52573478680834","125.3870567131227","172.5707189181731","227.8266869049262","337.8280667862564","487.8929212087761","98.98164757830828","117.9163791913896","100","88.89471505450532","95.33876086656549","135.6478542845315","144.087208500069","127.1974610183524","161.8407616944943","186.9601214295571","164.0568511108045","156.7931557886022","123.5076583413827","175.4325927970195","165.9969642610736","211.1549606733821","246.3750517455499","319.147233337933"
"IMF.STA:MFS_FMP(3.0.0)","ESP.EQTS.EOP_IX.A","OBS_VALUE","Spain","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","3.256639308772587","3.716586743622931","3.584417940505007","3.711299991551073","3.906909820165588","4.039078623283505","4.04436537540822","5.286752124716629","7.776812375405299","6.952079044002371","7.985778209370817","10.54567923818097","11.88823602774715","10.64306677739004","11.06739819785693","7.90925942868788","5.321533388695016","4.758076912244956","3.978976599059261","4.222445446908054","5.238058355077303","4.285051722069173","5.057195782459188","7.338846699442152","9.961354003413413","20.75358911260997","22.63357675869009","27.34101800284937","29.54977932312475","22.24203720123938","24.53249379813297","21.34538172616142","32.15705418787921","28.39508632799657","31.88805754535582","44.31171729449155","63.01993564006257","86.45751347473923","100.4822013888197","87.7437159395455","82.13364151714107","63.16340051607504","80.49774341705439","95.54959999202973","115.191336315543","154.915166429219","163.5908062925289","97.2343160013151","123.7105596126448","100","85.44628535562353","82.163530032977","100.8219341854881","103.8586073944188","96.15434429577676","94.00436372331205","101.1397487372102","85.93944586691641","94.74061749673717","80.19786197483387","85.85974315802059","81.71619857929922","99.33248981299752","113.3113486694629","170.0955436222889"
"IMF.STA:MFS_FMP(3.0.0)","POL.EQTS.EOP_IX.A","OBS_VALUE","Poland, Republic of","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.73618480220325","15.97370894154148","30.20178391578337","30.8865609557904","26.94382869961219","38.48459599102209","37.58177263338675","29.31814358039423","30.25200511013813","43.841102246772","56.08810376772666","74.96495571375056","106.1526964359377","117.1797124905059","57.33563192686615","84.19891720156976","100","79.16511107306794","99.9382605694557","107.9897814083034","108.2673772176026","97.84684788831985","108.9790020659125","134.2310398145627","121.4794890114553","121.7793000660561","120.0799075003511","4.66086374979443","120.9997660555684","165.2138527952569","167.5667947149194","246.8739991294993"
"IMF.STA:MFS_FMP(3.0.0)","ITA.EQTS.PA_IX.A","OBS_VALUE","Italy","Equities","Period average, Index","Annual","Units","2.137181135495702","2.344156170966581","2.779646630215267","3.304108258557771","3.631428506960815","5.109754721851245","4.974424890966441","5.598159613245208","5.620168270863152","8.622711093123971","12.92470125346555","14.75797560610921","12.51964829943317","10.82264031629635","8.304287961630292","8.223277370823816","9.734382437485635","8.957055381192279","8.820320742374411","9.848640149374532","9.593901644179606","7.496523400120629","7.107391602662915","9.179483303926826","8.404965863499596","6.342931849120678","5.538936669620059","4.586691432353992","4.868807121378802","6.221153552178344","9.998368020760956","19.64492957157713","16.38702550474142","17.74136012867595","19.52280710637279","30.66088528978504","64.74142745152006","61.56556584033785","49.63426520433352","61.3617253349439","61.78226051735693","52.33385347333561","43.5350258708062","51.57799422942678","64.31253101686946","58.93222156555371","59.29513359960651","81.17182377176261","129.9607043347592","144.6927645194422","187.9779071844092","152.5109935525323","120.9562872346345","109.126517524024","125.6158461335634","149.4586748802238","172.9494986132463","189.8531729450366","131.6901683688696","94.22325592363196","100","91.34539574271567","77.05842147785537","88.450441480141","104.7954995878199","115.6350185158237","96.29396675537729","117.1192754081594","120.1416168435937","120.2498999472289","112.6805460612538","140.7976363607874","137.3287872123958","155.6454741771467","",""
"IMF.STA:MFS_FMP(3.0.0)","SYR.EQTS.EOP_IX.A","OBS_VALUE","Syrian Arab Republic","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","SYR.EQTS.PA_IX.A","OBS_VALUE","Syrian Arab Republic","Equities","Period average, Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","",""
"IMF.STA:MFS_FMP(3.0.0)","MYS.EQTS.EOP_IX.A","OBS_VALUE","Malaysia","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1423125794155","25.07126821207313","19.18744362733803","26.43935453713518","19.98538425581503","15.37023260100994","16.61915452528458","17.19588389042142","23.52871467038864","37.01865153300722","33.30809593721814","36.61968121876872","42.39619200610965","83.9628417746937","63.94124734184383","65.51869432685281","81.50318320374479","39.13595933926303","38.58885648260924","53.48111474675919","44.74524494538847","45.828258422158","42.5515665839319","52.27037810008493","59.74218353951189","59.2391912621551","72.1728081321474","95.13598567393724","57.72231402782259","83.79561659347822","100","100.7781896228216","111.1948700054645","122.9144583945066","115.9548623684089","111.4292486059082","108.086061715309","118.2960149054256","111.3021838028586","104.5986924834256","107.130113041589","103.2009796498805","98.45810482517069","95.76999295547465","108.1255637266198","110.6128737054862"
"IMF.STA:MFS_FMP(3.0.0)","TTO.EQTS.EOP_IX.A","OBS_VALUE","Trinidad and Tobago","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.838352737419415","7.240450303088616","9.922544020013468","10.65621091119022","18.06504377946694","20.13374386606369","42.37226979697873","52.47522370826517","50.21047820648512","53.10064466467814","52.22144712787452","65.61628018858846","83.48167035504665","129.2456461079572","128.37727316463","116.5652362166843","118.1119503511979","101.3819397671509","92.04272106225342","99.99999999999998","121.8247859135957","128.0789954777254","142.5298277686904","138.4236986433176","139.7936110843837","145.4741171942653","152.3080438756855","156.6535167901472","176.6104589627634","159.1347541614548","180.0406523621668","160.2220244395266","146.0177523333012","129.0808717405946","113.8338304628115"
"IMF.STA:MFS_FMP(3.0.0)","COL.EQTS.EOP_IX.A","OBS_VALUE","Colombia","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.38046718719752","15.05906304446022","28.043040588501","61.38768793960121","72.02129444408595","69.00807253016713","48.79008840420727","74.86610311673227","100","81.73194811899077","94.56023746531587","83.95837904110473","75.07665999870943","55.15480415564303","65.21423501322837","74.06659353423243","71.91120862102342","85.76421242821191","85.76421242821191","85.76421242821191","85.76421242821191","85.76421242821191","85.76421242821191","85.76421242821191"
"IMF.STA:MFS_FMP(3.0.0)","MKD.EQTS.EOP_IX.A","OBS_VALUE","North Macedonia, Republic of","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7050532708476","162.4690642936128","339.6692292840468","91.98041177399822","120.7536903445492","100","86.65771505800994","75.96493075667422","76.30193249433943","80.92429747424219","80.44424551980763","93.6807786144314","111.4062801677988","152.2225440120759","203.9953135695856","206.4508626893441","270.0173766520984","248.0266968564057","268.3828304635529","447.6203640320854","441.1997788426097"
"IMF.STA:MFS_FMP(3.0.0)","MAR.EQTS.EOP_IX.A","OBS_VALUE","Morocco","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.57018458815349","28.19931727669258","23.55110942537455","31.16118275491498","35.7321891396422","43.76959668752766","74.90683671534231","100.3142581705544","86.79665275934003","82.52583918073203","100","87.13927871546874","73.95529110563247","72.01893292875656","76.01705227890511","70.52997977116126","92.01134711422972","97.89509450660598","89.79952904734813","96.1810164991466","","105.5559769896959","84.71024559074531","95.5566028193944","116.7361464062204","148.9217870914723"
"IMF.STA:MFS_FMP(3.0.0)","PHL.EQTS.EOP_IX.A","OBS_VALUE","Philippines","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9644161494402","20.69770690721855","23.96072405053186","27.60525808103991","22.71372595977941","20.24933309384584","29.09706561292168","38.3974960251728","42.34737661404594","61.87891246066751","73.73387617165932","39.81446371431803","63.81809594135218","100","101.2845843228824","123.0360362158315","120.2200623997978","141.850107436752","132.7316209977315","138.2398334231412","165.9771422489207","150.2734148921308","154.6580318119225","142.1162046553708","126.9988890441123","115.1549018433885","113.9092342387291","124.6835106206052","115.5274379494548"
